forecast_origin,forecast_date,horizon,actual,forecast,error,threshold,current_regime
2016-03-01,2017-01-01,10,5453.161533649116,6174.153863717642,-720.9923300685259,0.280327017550297,0
2016-03-01,2017-02-01,11,5634.658678738561,6196.204428905463,-561.5457501669016,0.280327017550297,0
2016-03-01,2017-03-01,12,5117.259154753076,6221.7352786446,-1104.4761238915244,0.280327017550297,0
2016-06-01,2016-07-01,1,6489.187703676498,5260.542933691947,1228.6447699845512,0.280327017550297,1
2016-06-01,2016-08-01,2,6598.941049091874,5148.888455351448,1450.0525937404263,0.280327017550297,1
2016-06-01,2016-09-01,3,6455.718499925342,5019.301393288149,1436.4171066371937,0.280327017550297,1
2016-06-01,2016-10-01,4,6053.842609846051,4775.740004530817,1278.1026053152345,0.280327017550297,1
2016-06-01,2016-11-01,5,5644.133101910387,4803.542036519203,840.5910653911842,0.280327017550297,1
2016-06-01,2016-12-01,6,6019.035611001512,4682.494468975398,1336.5411420261134,0.280327017550297,1
2016-06-01,2017-01-01,7,5453.161533649116,4838.649183328531,614.512350320585,0.280327017550297,1
2016-06-01,2017-02-01,8,5634.658678738561,4857.690865025967,776.9678137125948,0.280327017550297,1
2016-06-01,2017-03-01,9,5117.259154753076,5099.120068412214,18.139086340861468,0.280327017550297,1
2016-06-01,2017-04-01,10,5048.0818935876005,5204.1387472563265,-156.05685366872603,0.280327017550297,1
2016-06-01,2017-05-01,11,6759.704093553758,5476.38644876229,1283.3176447914684,0.280327017550297,1
2016-06-01,2017-06-01,12,6959.025226455214,5614.255104590772,1344.7701218644415,0.280327017550297,1
2016-09-01,2016-10-01,1,6053.842609846051,6508.531327004075,-454.6887171580238,0.2866599680832138,0
2016-09-01,2016-11-01,2,5644.133101910387,6518.021254565817,-873.8881526554296,0.2866599680832138,0
2016-09-01,2016-12-01,3,6019.035611001512,6580.494199943564,-561.4585889420523,0.2866599680832138,0
2016-09-01,2017-01-01,4,5453.161533649116,6591.200166371348,-1138.0386327222323,0.2866599680832138,0
2016-09-01,2017-02-01,5,5634.658678738561,6621.559673486163,-986.9009947476015,0.2866599680832138,0
2016-09-01,2017-03-01,6,5117.259154753076,6647.673307996438,-1530.4141532433623,0.2866599680832138,0
2016-09-01,2017-04-01,7,5048.0818935876005,6678.004093466176,-1629.9221998785752,0.2866599680832138,0
2016-09-01,2017-05-01,8,6759.704093553758,6706.9985733377525,52.705520216005425,0.2866599680832138,0
2016-09-01,2017-06-01,9,6959.025226455214,6736.362172545982,222.66305390923208,0.2866599680832138,0
2016-09-01,2017-07-01,10,6710.485696665525,6765.003862869136,-54.518166203611145,0.2866599680832138,0
2016-09-01,2017-08-01,11,7693.548007249217,6792.95320449168,900.5948027575378,0.2866599680832138,0
2016-09-01,2017-09-01,12,7279.835590729757,6819.908310109129,459.92728062062815,0.2866599680832138,0
2016-12-01,2017-01-01,1,5453.161533649116,5840.824247231884,-387.66271358276845,0.29366652456523923,1
2016-12-01,2017-02-01,2,5634.658678738561,5617.697662637147,16.961016101414316,0.29366652456523923,1
2016-12-01,2017-03-01,3,5117.259154753076,5587.161064008263,-469.9019092551871,0.29366652456523923,1
2016-12-01,2017-04-01,4,5048.0818935876005,5508.7725364570215,-460.690642869421,0.29366652456523923,1
2016-12-01,2017-05-01,5,6759.704093553758,5527.212923572571,1232.4911699811873,0.29366652456523923,1
2016-12-01,2017-06-01,6,6959.025226455214,5527.149675197718,1431.8755512574953,0.29366652456523923,1
2016-12-01,2017-07-01,7,6710.485696665525,5556.6558750831155,1153.8298215824097,0.29366652456523923,1
2016-12-01,2017-08-01,8,7693.548007249217,5577.449312958681,2116.0986942905365,0.29366652456523923,1
2016-12-01,2017-09-01,9,7279.835590729757,5609.72383929724,1670.111751432517,0.29366652456523923,1
2016-12-01,2017-10-01,10,7500.7921236637585,5642.214987874471,1858.5771357892872,0.29366652456523923,1
2016-12-01,2017-11-01,11,7335.117235752753,5679.237116404877,1655.8801193478757,0.29366652456523923,1
2016-12-01,2017-12-01,12,7958.65303040954,5719.308120307498,2239.3449101020424,0.29366652456523923,1
2017-03-01,2017-04-01,1,5048.0818935876005,6037.749706079377,-989.6678124917762,0.4034983589998653,1
2017-03-01,2017-05-01,2,6759.704093553758,5680.461790169541,1079.242303384217,0.4034983589998653,1
2017-03-01,2017-06-01,3,6959.025226455214,5565.307092901217,1393.7181335539963,0.4034983589998653,1
2017-03-01,2017-07-01,4,6710.485696665525,5379.596700093391,1330.8889965721346,0.4034983589998653,1
2017-03-01,2017-08-01,5,7693.548007249217,5312.2686613285805,2381.279345920637,0.4034983589998653,1
2017-03-01,2017-09-01,6,7279.835590729757,5236.622226492913,2043.2133642368444,0.4034983589998653,1
2017-03-01,2017-10-01,7,7500.7921236637585,5194.408740316974,2306.3833833467843,0.4034983589998653,1
2017-03-01,2017-11-01,8,7335.117235752753,5140.939624199655,2194.1776115530984,0.4034983589998653,1
2017-03-01,2017-12-01,9,7958.65303040954,5100.498174761575,2858.1548556479656,0.4034983589998653,1
2017-03-01,2018-01-01,10,7669.98,5060.591180793059,2609.3888192069408,0.4034983589998653,1
2017-03-01,2018-02-01,11,7922.369345490189,5028.211401776569,2894.1579437136197,0.4034983589998653,1
2017-03-01,2018-03-01,12,7319.749709742925,4999.108148050877,2320.6415616920476,0.4034983589998653,1
2017-06-01,2017-07-01,1,6710.485696665525,6889.671023898869,-179.18532723334374,0.3583096058744184,0
2017-06-01,2017-08-01,2,7693.548007249217,6951.73188037599,741.8161268732274,0.3583096058744184,0
2017-06-01,2017-09-01,3,7279.835590729757,7040.0382056514145,239.7973850783428,0.3583096058744184,0
2017-06-01,2017-10-01,4,7500.7921236637585,7036.857207104388,463.9349165593703,0.3583096058744184,0
2017-06-01,2017-11-01,5,7335.117235752753,7051.700462586906,283.4167731658472,0.3583096058744184,0
2017-06-01,2017-12-01,6,7958.65303040954,7068.580951383482,890.0720790260584,0.3583096058744184,0
2017-06-01,2018-01-01,7,7669.98,7086.468945506472,583.5110544935278,0.3583096058744184,0
2017-06-01,2018-02-01,8,7922.369345490189,7100.511663488559,821.8576820016297,0.3583096058744184,0
2017-06-01,2018-03-01,9,7319.749709742925,7114.996933238439,204.75277650448606,0.3583096058744184,0
2017-06-01,2018-04-01,10,9935.768813397091,7128.521399617211,2807.247413779881,0.3583096058744184,0
2017-06-01,2018-05-01,11,8808.916585622243,7141.255623886715,1667.660961735528,0.3583096058744184,0
2017-06-01,2018-06-01,12,9267.017122111823,7152.9980044308,2114.019117681023,0.3583096058744184,0
2017-09-01,2017-10-01,1,7500.7921236637585,7401.231324084095,99.56079957966358,0.30898546127700044,0
2017-09-01,2017-11-01,2,7335.117235752753,7406.855838229241,-71.73860247648827,0.30898546127700044,0
2017-09-01,2017-12-01,3,7958.65303040954,7439.111761979615,519.5412684299254,0.30898546127700044,0
2017-09-01,2018-01-01,4,7669.98,7404.716349162205,265.26365083779456,0.30898546127700044,0
2017-09-01,2018-02-01,5,7922.369345490189,7406.263180525307,516.1061649648818,0.30898546127700044,0
2017-09-01,2018-03-01,6,7319.749709742925,7400.93475290464,-81.18504316171493,0.30898546127700044,0
2017-09-01,2018-04-01,7,9935.768813397091,7399.592544724064,2536.176268673027,0.30898546127700044,0
2017-09-01,2018-05-01,8,8808.916585622243,7398.213732724014,1410.7028528982282,0.30898546127700044,0
2017-09-01,2018-06-01,9,9267.017122111823,7398.587876529485,1868.4292455823388,0.30898546127700044,0
2017-09-01,2018-07-01,10,8429.671933126869,7399.424894241557,1030.2470388853117,0.30898546127700044,0
2017-09-01,2018-08-01,11,8584.53782202296,7400.720010913518,1183.8178111094412,0.30898546127700044,0
2017-09-01,2018-09-01,12,7164.0793420685,7402.289828378959,-238.2104863104587,0.30898546127700044,0
2017-12-01,2018-01-01,1,7669.98,7756.488505248868,-86.50850524886846,0.30898546127700044,0
2017-12-01,2018-02-01,2,7922.369345490189,7760.9081244334575,161.46122105673112,0.30898546127700044,0
2017-12-01,2018-03-01,3,7319.749709742925,7695.64415682113,-375.8944470782053,0.30898546127700044,0
2017-12-01,2018-04-01,4,9935.768813397091,7677.103240443565,2258.665572953527,0.30898546127700044,0
2017-12-01,2018-05-01,5,8808.916585622243,7636.721829205058,1172.1947564171842,0.30898546127700044,0
2017-12-01,2018-06-01,6,9267.017122111823,7613.77429462787,1653.242827483953,0.30898546127700044,0
2017-12-01,2018-07-01,7,8429.671933126869,7593.1766592614285,836.4952738654401,0.30898546127700044,0
2017-12-01,2018-08-01,8,8584.53782202296,7577.572986063726,1006.9648359592338,0.30898546127700044,0
2017-12-01,2018-09-01,9,7164.0793420685,7564.764255941622,-400.68491387312133,0.30898546127700044,0
2017-12-01,2018-10-01,10,7903.305318148267,7554.596312051399,348.7090060968685,0.30898546127700044,0
2017-12-01,2018-11-01,11,7005.322478512801,7546.378194381094,-541.0557158682923,0.30898546127700044,0
2017-12-01,2018-12-01,12,6919.216639148527,7539.641458950036,-620.4248198015093,0.30898546127700044,0
2018-03-01,2018-04-01,1,9935.768813397091,6372.64526237821,3563.1235510188817,0.41584889147239235,1
2018-03-01,2018-05-01,2,8808.916585622243,7136.303646823735,1672.6129387985075,0.41584889147239235,1
2018-03-01,2018-06-01,3,9267.017122111823,6541.711632844308,2725.3054892675154,0.41584889147239235,1
2018-03-01,2018-07-01,4,8429.671933126869,6617.37251934049,1812.2994137863789,0.41584889147239235,1
2018-03-01,2018-08-01,5,8584.53782202296,6513.494314435546,2071.043507587414,0.41584889147239235,1
2018-03-01,2018-09-01,6,7164.0793420685,6520.077098350481,644.0022437180196,0.41584889147239235,1
2018-03-01,2018-10-01,7,7903.305318148267,6473.044352178779,1430.260965969488,0.41584889147239235,1
2018-03-01,2018-11-01,8,7005.322478512801,6483.717994727245,521.6044837855561,0.41584889147239235,1
2018-03-01,2018-12-01,9,6919.216639148527,6461.2367841636105,457.9798549849165,0.41584889147239235,1
2018-03-01,2019-01-01,10,6152.196208752774,6460.713461555762,-308.51725280298797,0.41584889147239235,1
2018-03-01,2019-02-01,11,6035.155009941658,6451.205065096872,-416.05005515521407,0.41584889147239235,1
2018-03-01,2019-03-01,12,7629.241941007436,6449.11665715471,1180.1252838527262,0.41584889147239235,1
2018-06-01,2018-07-01,1,8429.671933126869,8692.07939196626,-262.40745883939053,0.41584889147239235,1
2018-06-01,2018-08-01,2,8584.53782202296,8594.555507916733,-10.017685893773887,0.41584889147239235,1
2018-06-01,2018-09-01,3,7164.0793420685,7999.107004490543,-835.0276624220423,0.41584889147239235,1
2018-06-01,2018-10-01,4,7903.305318148267,7551.706553289401,351.59876485886616,0.41584889147239235,1
2018-06-01,2018-11-01,5,7005.322478512801,7310.147617264072,-304.82513875127097,0.41584889147239235,1
2018-06-01,2018-12-01,6,6919.216639148527,7177.426460697346,-258.2098215488186,0.41584889147239235,1
2018-06-01,2019-01-01,7,6152.196208752774,7095.788501824772,-943.592293071998,0.41584889147239235,1
2018-06-01,2019-02-01,8,6035.155009941658,7097.996186142313,-1062.8411762006544,0.41584889147239235,1
2018-06-01,2019-03-01,9,7629.241941007436,7077.044662368696,552.1972786387405,0.41584889147239235,1
2018-06-01,2019-04-01,10,7213.972057497156,7064.000855275265,149.97120222189096,0.41584889147239235,1
2018-06-01,2019-05-01,11,6722.612629789063,7037.089082313132,-314.4764525240689,0.41584889147239235,1
2018-06-01,2019-06-01,12,8864.984523119312,7010.326424531795,1854.658098587517,0.41584889147239235,1
2018-09-01,2018-10-01,1,7903.305318148267,8199.382487500814,-296.07716935254666,0.41584889147239235,1
2018-09-01,2018-11-01,2,7005.322478512801,8725.299331756312,-1719.976853243511,0.41584889147239235,1
2018-09-01,2018-12-01,3,6919.216639148527,8573.26766768544,-1654.0510285369137,0.41584889147239235,1
2018-09-01,2019-01-01,4,6152.196208752774,8418.364886491787,-2266.168677739013,0.41584889147239235,1
2018-09-01,2019-02-01,5,6035.155009941658,8315.270290062144,-2280.115280120486,0.41584889147239235,1
2018-09-01,2019-03-01,6,7629.241941007436,8181.723203990052,-552.4812629826156,0.41584889147239235,1
2018-09-01,2019-04-01,7,7213.972057497156,8101.101368086736,-887.1293105895802,0.41584889147239235,1
2018-09-01,2019-05-01,8,6722.612629789063,8046.462185791153,-1323.8495560020901,0.41584889147239235,1
2018-09-01,2019-06-01,9,8864.984523119312,8003.973516834216,861.0110062850963,0.41584889147239235,1
2018-09-01,2019-07-01,10,8347.063830786541,7962.997306677896,384.06652410864535,0.41584889147239235,1
2018-09-01,2019-08-01,11,8523.712277937197,7924.92249757642,598.7897803607766,0.41584889147239235,1
2018-09-01,2019-09-01,12,7635.331963594275,7886.142950777238,-250.8109871829629,0.41584889147239235,1
2018-12-01,2019-01-01,1,6152.196208752774,7539.140366742693,-1386.9441579899194,0.5099857206615876,1
2018-12-01,2019-02-01,2,6035.155009941658,7895.203900361573,-1860.0488904199146,0.5099857206615876,1
2018-12-01,2019-03-01,3,7629.241941007436,7717.76003840759,-88.51809740015415,0.5099857206615876,1
2018-12-01,2019-04-01,4,7213.972057497156,7342.846284569738,-128.87422707258156,0.5099857206615876,1
2018-12-01,2019-05-01,5,6722.612629789063,7187.150231711572,-464.53760192250866,0.5099857206615876,1
2018-12-01,2019-06-01,6,8864.984523119312,7200.058378541169,1664.926144578143,0.5099857206615876,1
2018-12-01,2019-07-01,7,8347.063830786541,7273.690681947948,1073.373148838593,0.5099857206615876,1
2018-12-01,2019-08-01,8,8523.712277937197,7283.695216349322,1240.0170615878742,0.5099857206615876,1
2018-12-01,2019-09-01,9,7635.331963594275,7247.7113979947935,387.6205655994818,0.5099857206615876,1
2018-12-01,2019-10-01,10,7780.083013603978,7201.119529713738,578.9634838902393,0.5099857206615876,1
2018-12-01,2019-11-01,11,7520.452982431865,7178.342249866733,342.1107325651319,0.5099857206615876,1
2018-12-01,2019-12-01,12,7642.393000751939,7173.098519411011,469.29448134092854,0.5099857206615876,1
2019-03-01,2019-04-01,1,7213.972057497156,7440.088353252528,-226.11629575537154,0.5099857206615876,0
2019-03-01,2019-05-01,2,6722.612629789063,7521.880624370134,-799.2679945810705,0.5099857206615876,0
2019-03-01,2019-06-01,3,8864.984523119312,7503.4729486284905,1361.5115744908217,0.5099857206615876,0
2019-03-01,2019-07-01,4,8347.063830786541,7519.3471664656645,827.7166643208766,0.5099857206615876,0
2019-03-01,2019-08-01,5,8523.712277937197,7490.630546691371,1033.0817312458257,0.5099857206615876,0
2019-03-01,2019-09-01,6,7635.331963594275,7485.140668163829,150.1912954304462,0.5099857206615876,0
2019-03-01,2019-10-01,7,7780.083013603978,7474.347355133234,305.73565847074406,0.5099857206615876,0
2019-03-01,2019-11-01,8,7520.452982431865,7468.506458367105,51.946524064760524,0.5099857206615876,0
2019-03-01,2019-12-01,9,7642.393000751939,7462.255789406765,180.13721134517436,0.5099857206615876,0
2019-03-01,2020-01-01,10,7512.733529432759,7458.06792396345,54.6656054693085,0.5099857206615876,0
2019-03-01,2020-02-01,11,7941.515070351391,7454.411467283011,487.1036030683799,0.5099857206615876,0
2019-03-01,2020-03-01,12,7533.736569408685,7451.66281836732,82.07375104136463,0.5099857206615876,0
2019-06-01,2019-07-01,1,8347.063830786541,9874.172147597335,-1527.1083168107943,0.5099857206615876,1
2019-06-01,2019-08-01,2,8523.712277937197,9554.370312632554,-1030.6580346953579,0.5099857206615876,1
2019-06-01,2019-09-01,3,7635.331963594275,8683.316525487418,-1047.984561893143,0.5099857206615876,1
2019-06-01,2019-10-01,4,7780.083013603978,8149.1881157885655,-369.10510218458785,0.5099857206615876,1
2019-06-01,2019-11-01,5,7520.452982431865,8211.891950419344,-691.4389679874785,0.5099857206615876,1
2019-06-01,2019-12-01,6,7642.393000751939,8486.488655248448,-844.0956544965084,0.5099857206615876,1
2019-06-01,2020-01-01,7,7512.733529432759,8657.789663639393,-1145.056134206634,0.5099857206615876,1
2019-06-01,2020-02-01,8,7941.515070351391,8606.981547273095,-665.4664769217043,0.5099857206615876,1
2019-06-01,2020-03-01,9,7533.736569408685,8463.934439147753,-930.1978697390687,0.5099857206615876,1
2019-06-01,2020-04-01,10,7209.520101152639,8357.573540986885,-1148.053439834246,0.5099857206615876,1
2019-06-01,2020-05-01,11,6499.857251537734,8338.019508803256,-1838.1622572655224,0.5099857206615876,1
2019-06-01,2020-06-01,12,6694.648013475818,8362.429671299129,-1667.7816578233114,0.5099857206615876,1
2019-09-01,2019-10-01,1,7780.083013603978,7823.374250414059,-43.2912368100815,-0.16771826918332566,1
2019-09-01,2019-11-01,2,7520.452982431865,7759.1114604706,-238.65847803873476,-0.16771826918332566,1
2019-09-01,2019-12-01,3,7642.393000751939,7769.475472637501,-127.08247188556197,-0.16771826918332566,1
2019-09-01,2020-01-01,4,7512.733529432759,7728.344543602392,-215.61101416963356,-0.16771826918332566,1
2019-09-01,2020-02-01,5,7941.515070351391,7714.021402968225,227.4936673831662,-0.16771826918332566,1
2019-09-01,2020-03-01,6,7533.736569408685,7684.629871863649,-150.8933024549642,-0.16771826918332566,1
2019-09-01,2020-04-01,7,7209.520101152639,7661.797803879039,-452.2777027264001,-0.16771826918332566,1
2019-09-01,2020-05-01,8,6499.857251537734,7636.171716704371,-1136.314465166637,-0.16771826918332566,1
2019-09-01,2020-06-01,9,6694.648013475818,7612.602706404396,-917.954692928578,-0.16771826918332566,1
2019-09-01,2020-07-01,10,7095.831822594811,7589.055830354398,-493.22400775958704,-0.16771826918332566,1
2019-09-01,2020-08-01,11,7430.083006707859,7566.838335812701,-136.75532910484253,-0.16771826918332566,1
2019-09-01,2020-09-01,12,6666.320938200717,7545.454349726235,-879.1334115255177,-0.16771826918332566,1
2019-12-01,2020-01-01,1,7512.733529432759,7889.828735618701,-377.0952061859425,-0.16771826918332566,0
2019-12-01,2020-02-01,2,7941.515070351391,7654.747421567471,286.76764878391987,-0.16771826918332566,0
2019-12-01,2020-03-01,3,7533.736569408685,7524.194695382665,9.541874026020196,-0.16771826918332566,0
2019-12-01,2020-04-01,4,7209.520101152639,7552.59466276356,-343.0745616109216,-0.16771826918332566,0
2019-12-01,2020-05-01,5,6499.857251537734,7470.545785597502,-970.6885340597682,-0.16771826918332566,0
2019-12-01,2020-06-01,6,6694.648013475818,7467.742043656694,-773.094030180876,-0.16771826918332566,0
2019-12-01,2020-07-01,7,7095.831822594811,7461.360380525792,-365.52855793098115,-0.16771826918332566,0
2019-12-01,2020-08-01,8,7430.083006707859,7441.105714894273,-11.022708186414093,-0.16771826918332566,0
2019-12-01,2020-09-01,9,6666.320938200717,7433.207540826905,-766.8866026261876,-0.16771826918332566,0
2019-12-01,2020-10-01,10,5855.74394110227,7427.602989039633,-1571.8590479373634,-0.16771826918332566,0
2019-12-01,2020-11-01,11,5555.275602812615,7419.551232871487,-1864.2756300588717,-0.16771826918332566,0
2019-12-01,2020-12-01,12,5664.265569350756,7414.961732862172,-1750.6961635114158,-0.16771826918332566,0
2020-03-01,2020-04-01,1,7209.520101152639,7563.823594877878,-354.3034937252396,-0.16771826918332566,1
2020-03-01,2020-05-01,2,6499.857251537734,7392.456527289212,-892.5992757514787,-0.16771826918332566,1
2020-03-01,2020-06-01,3,6694.648013475818,7463.5424701472075,-768.8944566713899,-0.16771826918332566,1
2020-03-01,2020-07-01,4,7095.831822594811,7418.662545909986,-322.8307233151754,-0.16771826918332566,1
2020-03-01,2020-08-01,5,7430.083006707859,7422.69834125586,7.384665451998444,-0.16771826918332566,1
2020-03-01,2020-09-01,6,6666.320938200717,7416.482974065408,-750.1620358646906,-0.16771826918332566,1
2020-03-01,2020-10-01,7,5855.74394110227,7412.964531677126,-1557.220590574856,-0.16771826918332566,1
2020-03-01,2020-11-01,8,5555.275602812615,7410.430658776542,-1855.1550559639272,-0.16771826918332566,1
2020-03-01,2020-12-01,9,5664.265569350756,7407.344392518118,-1743.0788231673623,-0.16771826918332566,1
2020-03-01,2021-01-01,10,4841.863004371764,7404.69778176407,-2562.834777392306,-0.16771826918332566,1
2020-03-01,2021-02-01,11,4582.993424023525,7401.587224978279,-2818.5938009547535,-0.16771826918332566,1
2020-03-01,2021-03-01,12,4055.2,7398.449498365091,-3343.2494983650913,-0.16771826918332566,1
2020-06-01,2020-07-01,1,7095.831822594811,7550.206116091795,-454.37429349698414,-0.16771826918332566,0
2020-06-01,2020-08-01,2,7430.083006707859,6971.309128332846,458.7738783750128,-0.16771826918332566,0
2020-06-01,2020-09-01,3,6666.320938200717,6694.889497298391,-28.568559097673642,-0.16771826918332566,0
2020-06-01,2020-10-01,4,5855.74394110227,6868.030853091541,-1012.2869119892712,-0.16771826918332566,0
2020-06-01,2020-11-01,5,5555.275602812615,6841.444336045118,-1286.1687332325027,-0.16771826918332566,0
2020-06-01,2020-12-01,6,5664.265569350756,7057.172230172541,-1392.9066608217854,-0.16771826918332566,0
2020-06-01,2021-01-01,7,4841.863004371764,7055.542368799557,-2213.679364427793,-0.16771826918332566,0
2020-06-01,2021-02-01,8,4582.993424023525,7089.868552557311,-2506.8751285337858,-0.16771826918332566,0
2020-06-01,2021-03-01,9,4055.2,7131.571988782103,-3076.3719887821035,-0.16771826918332566,0
2020-06-01,2021-04-01,10,4470.738472224253,7131.1667874742325,-2660.4283152499793,-0.16771826918332566,0
2020-06-01,2021-05-01,11,4032.831217910092,7146.754406441637,-3113.923188531545,-0.16771826918332566,0
2020-06-01,2021-06-01,12,4060.0459080962846,7144.8490001776045,-3084.80309208132,-0.16771826918332566,0
2020-09-01,2020-10-01,1,5855.74394110227,6879.509731681572,-1023.7657905793021,-0.16771826918332566,0
2020-09-01,2020-11-01,2,5555.275602812615,6858.447883977157,-1303.1722811645423,-0.16771826918332566,0
2020-09-01,2020-12-01,3,5664.265569350756,6751.943631631364,-1087.6780622806082,-0.16771826918332566,0
2020-09-01,2021-01-01,4,4841.863004371764,6889.238233512653,-2047.3752291408891,-0.16771826918332566,0
2020-09-01,2021-02-01,5,4582.993424023525,6951.356642204417,-2368.3632181808916,-0.16771826918332566,0
2020-09-01,2021-03-01,6,4055.2,7017.977498198277,-2962.7774981982775,-0.16771826918332566,0
2020-09-01,2021-04-01,7,4470.738472224253,7073.555714179657,-2602.817241955404,-0.16771826918332566,0
2020-09-01,2021-05-01,8,4032.831217910092,7102.414536296566,-3069.5833183864743,-0.16771826918332566,0
2020-09-01,2021-06-01,9,4060.0459080962846,7127.0777022639795,-3067.031794167695,-0.16771826918332566,0
2020-09-01,2021-07-01,10,2805.884166609781,7139.220652118151,-4333.336485508369,-0.16771826918332566,0
2020-09-01,2021-08-01,11,3543.508985941734,7143.23168772609,-3599.722701784356,-0.16771826918332566,0
2020-09-01,2021-09-01,12,2704.1872990039246,7144.181800264163,-4439.994501260238,-0.16771826918332566,0
2020-12-01,2021-01-01,1,4841.863004371764,5687.683620627817,-845.8206162560527,0.5588158711719249,0
2020-12-01,2021-02-01,2,4582.993424023525,5942.89343876989,-1359.9000147463648,0.5588158711719249,0
2020-12-01,2021-03-01,3,4055.2,6067.629697609258,-2012.4296976092583,0.5588158711719249,0
2020-12-01,2021-04-01,4,4470.738472224253,6231.588467177931,-1760.849994953678,0.5588158711719249,0
2020-12-01,2021-05-01,5,4032.831217910092,6353.767625599361,-2320.936407689269,0.5588158711719249,0
2020-12-01,2021-06-01,6,4060.0459080962846,6466.367009233484,-2406.3211011371995,0.5588158711719249,0
2020-12-01,2021-07-01,7,2805.884166609781,6560.472633073922,-3754.588466464141,0.5588158711719249,0
2020-12-01,2021-08-01,8,3543.508985941734,6643.276240005553,-3099.7672540638187,0.5588158711719249,0
2020-12-01,2021-09-01,9,2704.1872990039246,6714.7741738363065,-4010.586874832382,0.5588158711719249,0
2020-12-01,2021-10-01,10,2269.211946488995,6777.274808503701,-4508.062862014705,0.5588158711719249,0
2020-12-01,2021-11-01,11,1588.37233054694,6831.750447645706,-5243.378117098766,0.5588158711719249,0
2020-12-01,2021-12-01,12,3139.2264604363068,6879.39412078692,-3740.1676603506135,0.5588158711719249,0
2021-03-01,2021-04-01,1,4470.738472224253,4423.670838009414,47.06763421483902,-0.16771826918332566,1
2021-03-01,2021-05-01,2,4032.831217910092,4746.165821710049,-713.3346037999572,-0.16771826918332566,1
2021-03-01,2021-06-01,3,4060.0459080962846,4970.058427003392,-910.0125189071077,-0.16771826918332566,1
2021-03-01,2021-07-01,4,2805.884166609781,5247.17751480357,-2441.2933481937894,-0.16771826918332566,1
2021-03-01,2021-08-01,5,3543.508985941734,5477.508014372395,-1933.9990284306614,-0.16771826918332566,1
2021-03-01,2021-09-01,6,2704.1872990039246,5681.274773740606,-2977.0874747366815,-0.16771826918332566,1
2021-03-01,2021-10-01,7,2269.211946488995,5861.135603651557,-3591.923657162562,-0.16771826918332566,1
2021-03-01,2021-11-01,8,1588.37233054694,6016.419445434332,-4428.047114887392,-0.16771826918332566,1
2021-03-01,2021-12-01,9,3139.2264604363068,6151.637462905982,-3012.411002469675,-0.16771826918332566,1
2021-03-01,2022-01-01,10,2361.645210710561,6268.495932340789,-3906.8507216302282,-0.16771826918332566,1
2021-03-01,2022-02-01,11,2311.250466948733,6369.5135669255715,-4058.2630999768385,-0.16771826918332566,1
2021-03-01,2022-03-01,12,1917.0,6456.61803675491,-4539.61803675491,-0.16771826918332566,1
2021-06-01,2021-07-01,1,2805.884166609781,4610.7550183211215,-1804.8708517113405,-0.16771826918332566,1
2021-06-01,2021-08-01,2,3543.508985941734,4809.777617469459,-1266.2686315277251,-0.16771826918332566,1
2021-06-01,2021-09-01,3,2704.1872990039246,5113.285635259614,-2409.098336255689,-0.16771826918332566,1
